animal_tag,timestamp,window_size_sec,depth_min_threshold_meters,depth_max_threshold_meters,acc_random_rot_added,acc_random_var_added,acc_sim_8_bit,acc_mag_mean,acc_mag_1c,acc_mag_mc,acc_mag_var,acc_mag_energy,acc_mag_kurtosis,acc_mag_crest,acc_mag_RMS,acc_X_mean,acc_X_1c,acc_X_mc,acc_X_var,acc_X_energy,acc_X_kurtosis,acc_X_crest,acc_X_RMS,acc_Y_mean,acc_Y_1c,acc_Y_mc,acc_Y_var,acc_Y_energy,acc_Y_kurtosis,acc_Y_crest,acc_Y_RMS,acc_Z_mean,acc_Z_1c,acc_Z_mc,acc_Z_var,acc_Z_energy,acc_Z_kurtosis,acc_Z_crest,acc_Z_RMS,label
C5,2019-08-21T21:09:04.000Z,1,0,0,0,0,1,0.903991341590881,3,3,0.0256648678332567,0.842037320137024,1.57554078102112,0.251790225505829,0.917625904083252,-0.0786314308643341,0,6,0.00389808765612543,0.00995524507015944,3.53920602798462,1.25284481048584,0.0997759774327278,-0.15121428668499,0,3,0.00384768145158887,0.0265893246978521,2.02114748954773,0.57495105266571,0.163062334060669,0.883091449737549,3,3,0.0264969151467085,0.805492520332336,1.45146572589874,0.243742108345032,0.897492349147797,other
C5,2019-08-21T21:09:05.000Z,1,0,0,0,0,1,0.923427581787109,3,4,0.00367727223783731,0.856277048587799,2.40039968490601,0.131840065121651,0.925352394580841,-0.102825716137886,0,2,0.00378887378610671,0.0142397806048393,2.13334012031555,0.785656809806824,0.119330555200577,-0.201619058847427,0,4,0.00331001309677958,0.0438534840941429,3.04819226264954,0.447695255279541,0.209412232041359,0.891156256198883,3,4,0.00415851920843124,0.798183619976044,2.26535129547119,0.139917448163033,0.893411219120026,other
C5,2019-08-21T21:09:06.000Z,1,0,0,0,0,1,0.939069390296936,2,4,0.0065180673263967,0.888158917427063,1.74696791172028,0.127452701330185,0.942421853542328,-0.0685504823923111,0,4,0.00139457429759204,0.00604875618591905,2.82403087615967,0.803637564182281,0.0777737498283386,-0.207667633891106,0,4,0.00817422196269035,0.0510363802313805,1.77846109867096,0.55332887172699,0.22591233253479,0.909301936626434,2,4,0.00438534747809172,0.831073760986328,1.82467949390411,0.102840632200241,0.911632478237152,other
C5,2019-08-21T21:09:07.000Z,1,0,0,0,0,1,0.97466915845871,3,1,0.00630490621551871,0.956081330776215,2.21050786972046,0.162587031722069,0.977794110774994,-0.0241942871361971,0,5,0.00616637151688337,0.00655281916260719,1.82322955131531,1.54421997070313,0.0809494853019714,-0.231861919164658,0,9,0.031041881069541,0.0838004797697067,4.59144926071167,1.51136040687561,0.28948312997818,0.923415303230286,2,5,0.0134668834507465,0.865728139877319,3.80936598777771,0.268696784973145,0.93044513463974,other
C5,2019-08-21T21:09:08.000Z,1,0,0,0,0,1,0.964021325111389,3,3,0.0170885715633631,0.945874333381653,1.75070607662201,0.225019082427025,0.972560703754425,-0.122987620532513,0,4,0.00377207179553807,0.0187763478606939,1.95989847183228,0.91225802898407,0.137026816606522,-0.26412096619606,0,5,0.00877909455448389,0.0782557874917984,2.83494901657104,0.670280039310455,0.279742360115051,0.915350496768951,3,3,0.0113414209336042,0.848841965198517,1.7077134847641,0.169597655534744,0.921326220035553,other
C5,2019-08-21T21:09:09.000Z,1,0,0,0,0,1,0.876394629478455,2,3,0.00911361165344715,0.776887118816376,2.15082406997681,0.165743589401245,0.881412029266357,-0.0766152441501617,0,3,0.00591433933004737,0.0115934498608112,1.74279642105103,1.16095912456512,0.10767288506031,-0.223797157406807,0,6,0.00410811370238662,0.0540607608854771,2.46769380569458,0.537628352642059,0.232509702444077,0.838735282421112,2,3,0.00801460258662701,0.711232841014862,2.02718448638916,0.148223593831062,0.843346238136292,other
C5,2019-08-21T21:09:10.000Z,1,0,0,0,0,1,0.919037640094757,2,2,0.00943056587129831,0.853756606578827,3.33315086364746,0.199296966195107,0.923989534378052,-0.0967771485447884,0,3,0.000999725190922618,0.0103332921862602,1.03781497478485,0.307428359985352,0.101652801036835,-0.201619058847427,0,3,0.00200785067863762,0.0425933264195919,2.89678978919983,0.454269707202911,0.206381499767303,0.889140009880066,2,2,0.0106021258980036,0.800829946994781,3.13717269897461,0.209529116749763,0.894891023635864,other
C5,2019-08-21T21:09:11.000Z,1,0,0,0,0,1,1.00776994228363,5,5,0.00660028401762247,1.02198791503906,1.82014989852905,0.119184851646423,1.01093423366547,-0.092744767665863,0,7,0.00100812583696097,0.00957719702273607,1.00416684150696,0.31933319568634,0.0978631526231766,-0.237910479307175,0,4,0.00766175799071789,0.0640160068869591,1.82149970531464,0.494059175252914,0.253013849258423,0.971803843975067,5,5,0.00412491615861654,0.948394477367401,1.88908851146698,0.0962697863578796,0.973855495452881,other
C5,2019-08-21T21:09:12.000Z,1,0,0,0,0,1,0.907368123531342,3,3,0.0295012928545475,0.851866483688354,1.54803740978241,0.26719719171524,0.922966122627258,-0.0665342882275581,0,3,0.00987963564693928,0.0139877488836646,1.43401849269867,1.05693757534027,0.118269816040993,-0.161295250058174,0,2,0.00541027681902051,0.0312519073486328,1.86135280132294,0.70710676908493,0.176782086491585,0.881075263023376,3,3,0.0313443206250668,0.806626617908478,1.53580975532532,0.278366506099701,0.898123919963837,other
C5,2019-08-21T21:09:13.000Z,1,0,0,0,0,1,0.935866832733154,3,4,0.0153272999450564,0.890679180622101,1.59304046630859,0.194497510790825,0.943758010864258,-0.0604857169091702,0,2,0.00377207132987678,0.00730891386047006,1.54518377780914,1.09662485122681,0.0854921862483025,-0.199602872133255,0,4,0.000630078779067844,0.0404510572552681,3.40666675567627,0.155381143093109,0.201124489307404,0.909301936626434,3,4,0.0166256800293922,0.842919230461121,1.64042460918427,0.204230949282646,0.918106317520142,other
C5,2019-08-21T21:09:14.000Z,1,0,0,0,0,1,0.889903426170349,0,4,0.00294854212552309,0.794781446456909,1.96075439453125,0.101620979607105,0.891505181789398,-0.0907285735011101,0,2,0.00412491569295526,0.0122235286980867,1.85321319103241,0.847981214523315,0.110560066998005,-0.179440960288048,0,2,0.00670404033735394,0.0386868380010128,1.79893434047699,0.635538220405579,0.196689695119858,0.860913395881653,0,4,0.00278914743103087,0.743870794773102,1.58598828315735,0.0724677070975304,0.862479448318481,other
C5,2019-08-21T21:09:15.000Z,1,0,0,0,0,1,0.936892569065094,3,3,0.0067006777971983,0.884252548217773,1.79564809799194,0.12919194996357,0.940347015857697,-0.0907285735011101,0,2,0.00152059027459472,0.00970321334898472,2.47072720527649,0.63450562953949,0.0985048934817314,-0.205651432275772,0,3,0.00109213660471141,0.0433494187891483,2.40207052230835,0.300193727016449,0.208205237984657,0.907285749912262,3,3,0.00830023922026157,0.831199765205383,1.61822330951691,0.137110456824303,0.911701560020447,other
C5,2019-08-21T21:09:16.000Z,1,0,0,0,0,1,0.983574211597443,4,4,0.0052130832336843,0.972463548183441,1.85313737392426,0.108925618231297,0.98613566160202,-0.0685504823923111,0,3,0.00582192791625857,0.0103332921862602,1.7634881734848,1.22971343994141,0.101652801036835,-0.185489535331726,0,1,0.0063763982616365,0.0405770726501942,2.04203867912292,0.620558738708496,0.201437518000603,0.957690536975861,4,4,0.00452816532924771,0.921553075313568,1.77157473564148,0.0976617187261581,0.95997554063797,other
C5,2019-08-21T21:09:17.000Z,1,0,0,0,0,1,0.97513473033905,6,9,0.0041951066814363,0.954947352409363,5.74233818054199,0.173003733158112,0.977214097976685,-0.0866961926221848,0,5,0.00330161303281784,0.010711339302361,2.01191687583923,0.905863285064697,0.103495597839355,-0.268153339624405,0,7,0.00656121969223022,0.0782557874917984,8.28302192687988,0.893706738948822,0.279742360115051,0.92744767665863,4,3,0.00601515080779791,0.86598014831543,4.48133563995361,0.20149327814579,0.93058055639267,other
C5,2019-08-21T21:09:18.000Z,1,0,0,0,0,1,0.85000091791153,0,3,0.00906012859195471,0.731269478797913,1.90848183631897,0.175428137183189,0.855142951011658,-0.0866961926221848,0,2,0.00772896595299244,0.0149958748370409,1.75958430767059,1.27599024772644,0.122457645833492,-0.26412096619606,0,3,0.00409131171181798,0.0737192183732986,1.76713502407074,0.345298081636429,0.27151283621788,0.792362868785858,0,3,0.0152059085667133,0.6425541639328,1.95064103603363,0.233915865421295,0.801594734191895,other
C5,2019-08-21T21:09:19.000Z,1,0,0,0,0,1,0.995263874530792,1,1,0.00266594951972365,0.993130207061768,4.06084728240967,0.102616146206856,0.996559202671051,-0.0564533360302448,0,5,0.00295716989785433,0.00604875618591905,1.97159838676453,1.20545637607574,0.0777737498283386,-0.187505722045898,0,5,0.00520865060389042,0.040199026465416,1.93749964237213,0.623469948768616,0.200496941804886,0.971803843975067,1,1,0.00256232102401555,0.946882367134094,4.86671829223633,0.0963466316461563,0.973078787326813,other
C5,2019-08-21T21:09:20.000Z,1,0,0,0,0,1,1.03096127510071,2,4,0.0013660506810993,1.06420302391052,2.06328082084656,0.0620545707643032,1.03160214424133,-0.0443561933934689,0,4,0.00239429972134531,0.00428453553467989,1.88042426109314,0.954863786697388,0.065456360578537,-0.165327623486519,0,5,0.00248671043664217,0.0297397188842297,1.97961628437042,0.362430572509766,0.172452077269554,1.01414382457733,2,4,0.00174741970840842,1.0301787853241,2.24213743209839,0.0615796148777008,1.01497721672058,other
C5,2019-08-21T21:09:21.000Z,1,0,0,0,0,1,0.903339505195618,3,7,0.00357322883792222,0.819480538368225,2.44328784942627,0.108970232307911,0.905251622200012,-0.0745990499854088,0,3,0.0113078141584992,0.0165080633014441,1.71239686012268,1.21614456176758,0.128483712673187,-0.18145714700222,0,2,0.000352844275766984,0.0332681611180305,8.44047451019287,0.171336099505424,0.182395622134209,0.875026702880859,3,3,0.00416692392900586,0.769704103469849,2.421875,0.106861837208271,0.877327799797058,other
C5,2019-08-21T21:09:22.000Z,1,0,0,0,0,1,0.889901220798492,1,2,0.0110259214416146,0.802594542503357,1.51998329162598,0.175362035632133,0.895876407623291,-0.0403238125145435,0,3,0.00847665965557098,0.00982922874391079,1.74656558036804,1.26085031032562,0.0991424694657326,-0.127020001411438,0,2,0.000126015758723952,0.0162560325115919,29.0333309173584,0.245107159018517,0.127499148249626,0.875026702880859,1,2,0.0111985942348838,0.776508927345276,1.51730644702911,0.177320942282677,0.881197452545166,other
C5,2019-08-21T21:09:23.000Z,1,0,0,0,0,1,0.894551336765289,3,3,0.0119569785892963,0.811793565750122,1.36088991165161,0.14803209900856,0.900995850563049,-0.0100809531286359,0,4,0.00236909557133913,0.00239429925568402,1.74917006492615,1.27733278274536,0.0489315763115883,-0.137100964784622,0,4,0.00297397281974554,0.0216747093945742,3.32660579681396,0.849076092243195,0.147223338484764,0.881075263023376,3,3,0.0118118794634938,0.787724435329437,1.29836475849152,0.140843272209167,0.887538433074951,other
C5,2019-08-21T21:09:24.000Z,1,0,0,0,0,1,0.975273370742798,2,2,0.0151142366230488,0.965784788131714,1.57812666893005,0.191711887717247,0.982743501663208,-0.0504047647118568,0,2,0.0133912740275264,0.0154999382793903,1.94336152076721,1.50608515739441,0.124498747289181,-0.135084763169289,0,2,0.00341082667000592,0.0215486939996481,3.79782152175903,0.851555168628693,0.146794736385345,0.955674350261688,2,2,0.0159367825835943,0.928735911846161,1.5578351020813,0.194566652178764,0.963709473609924,other
C5,2019-08-21T21:09:25.000Z,1,0,0,0,0,1,0.931953191757202,3,5,0.00634343875572085,0.874675333499908,2.4060115814209,0.148844882845879,0.935240805149078,-0.0524209551513195,0,3,0.00367125938646495,0.00630078790709376,5.21008062362671,1.57480156421661,0.0793775022029877,-0.0887123867869377,0,5,0.00593114085495472,0.0136097017675638,3.64977955818176,1.33939599990845,0.116660624742508,0.921399056911469,3,5,0.00598154868930578,0.854764640331268,2.26997017860413,0.135207250714302,0.924534797668457,other
C5,2019-08-21T21:09:26.000Z,1,0,0,0,0,1,0.957366585731506,3,3,0.0241809394210577,0.939951479434967,1.75534391403198,0.223393589258194,0.969510972499847,-0.0584695264697075,0,3,0.00467098411172628,0.00793899223208427,1.45471549034119,1.40294480323792,0.0891010239720345,-0.0625019073486328,0,4,0.00182302796747535,0.00567070906981826,0,0.82999324798584,0.0753041133284569,0.949625730514526,3,3,0.0253711696714163,0.926341652870178,1.72428870201111,0.227287590503693,0.962466418743134,other
C5,2019-08-21T21:09:27.000Z,1,0,0,0,0,1,0.930303156375885,1,5,0.00131497264374048,0.86673629283905,2.62893891334534,0.071157343685627,0.930986702442169,-0.0584695264697075,0,5,0.003108388511464,0.00642680330201983,2.44730448722839,1.16946446895599,0.0801673457026482,-0.106858097016811,0,5,0.00239429972134531,0.0137357171624899,1.8804247379303,0.533295094966888,0.117199473083019,0.919382870197296,1,5,0.00135256932117045,0.8465735912323,2.43136835098267,0.0679298937320709,0.920094311237335,other
C5,2019-08-21T21:09:28.000Z,1,0,0,0,0,1,0.98596203327179,3,3,0.00673424126580358,0.978638470172882,2.42965769767761,0.132529780268669,0.989261567592621,-0.0504047647118568,0,5,0.00531786447390914,0.00768696097657084,1.82431924343109,1.0693187713623,0.0876753181219101,-0.0846800059080124,0,6,0.00118454813491553,0.00831704027950764,2.14795517921448,0.685344398021698,0.0911978110671043,0.977852404117584,3,3,0.00665362924337387,0.962634325027466,2.46022653579712,0.127406790852547,0.981139302253723,other
C5,2019-08-21T21:09:29.000Z,1,0,0,0,0,1,0.865494132041931,3,2,0.0274319052696228,0.775627017021179,1.48256456851959,0.245523437857628,0.880696892738342,-0.0665342882275581,0,1,0.003108388511464,0.00743492972105742,1.31011009216309,0.724861145019531,0.0862260386347771,-0.0887123867869377,0,4,0.00228508608415723,0.0100812604650855,2.66333222389221,0.933742523193359,0.100405476987362,0.854864776134491,3,2,0.0282275285571814,0.758110523223877,1.48732256889343,0.251243621110916,0.870695412158966,other
C5,2019-08-21T21:09:30.000Z,1,0,0,0,0,1,0.9068683385849,3,2,0.0112962927669287,0.833342254161835,1.66884362697601,0.177316948771477,0.912875831127167,-0.0544371455907822,0,2,0.00149538717232645,0.00441055139526725,2.61119151115417,0.941124022006989,0.066411979496479,-0.12097143381834,0,4,0.00206665857695043,0.0166340805590153,1.95459043979645,0.484611690044403,0.128973171114922,0.895188629627228,3,2,0.0112994182854891,0.812297463417053,1.66176807880402,0.173370718955994,0.901275455951691,other
C5,2019-08-21T21:09:31.000Z,1,0,0,0,0,1,1.02046978473663,14,14,0.0161836426705122,1.05702030658722,4.45034074783325,0.311021625995636,1.0281149148941,-0.0786314308643341,0,5,0.0299413427710533,0.0351583957672119,2.67698407173157,1.83333337306976,0.187505722045898,-0.207667633891106,0,11,0.0448952168226242,0.0865728259086609,3.75511956214905,1.69938766956329,0.294232606887817,0.959706723690033,12,12,0.014727040193975,0.935288846492767,6.96820116043091,0.387767732143402,0.96710330247879,other
C5,2019-08-21T21:09:32.000Z,1,0,0,0,0,1,0.913587093353271,3,3,0.0329045169055462,0.866484224796295,1.31276071071625,0.271185696125031,0.930851340293884,-0.0342752411961555,0,3,0.00464578019455075,0.00567070906981826,1.76243543624878,1.24498987197876,0.0753041133284569,-0.11290667206049,0,5,0.00453656725585461,0.0171381421387196,2.60583353042603,0.954863786697388,0.130912721157074,0.901237189769745,3,3,0.0324952676892281,0.843675315380096,1.32749319076538,0.272185891866684,0.918518006801605,other
C5,2019-08-21T21:09:33.000Z,1,0,0,0,0,1,0.8086177110672,3,1,0.0276400167495012,0.680611193180084,1.57963347434998,0.301530063152313,0.824991643428802,-0.0544371455907822,0,4,0.00462057767435908,0.00743492972105742,2.8295373916626,1.44972229003906,0.0862260386347771,-0.0645181015133858,0,3,0.0123663460835814,0.0161300171166658,1.82499361038208,1.23031377792358,0.127003997564316,0.794379055500031,3,1,0.0268749576061964,0.657045960426331,1.59122169017792,0.30842912197113,0.810583710670471,other
C5,2019-08-21T21:09:34.000Z,1,0,0,0,0,1,0.851083934307098,2,1,0.00819821748882532,0.732277393341064,2.4363374710083,0.186879426240921,0.855732083320618,-0.0604857169091702,0,3,0.00351163954474032,0.00705688213929534,1.15257751941681,0.74402379989624,0.0840052515268326,-0.106858097016811,0,3,0.0026547322049737,0.0139877488836646,2.5048463344574,0.792703211307526,0.118269816040993,0.838735282421112,2,1,0.0080146063119173,0.711232900619507,2.64805841445923,0.185279503464699,0.843346238136292,other
C5,2019-08-21T21:09:35.000Z,1,0,0,0,0,1,0.930046081542969,9,9,0.00597601383924484,0.870769023895264,2.70775938034058,0.152994960546494,0.933150053024292,-0.106858097016811,0,8,0.00838424731045961,0.0195324420928955,2.43696117401123,1.34164083003998,0.139758512377739,-0.189521908760071,0,12,0.0220023468136787,0.0572111532092094,3.29188823699951,1.30654060840607,0.23918853700161,0.889140009880066,5,7,0.00357044721022248,0.794025063514709,2.10493874549866,0.105212517082691,0.891080856323242,other
C5,2019-08-21T21:09:36.000Z,1,0,0,0,0,1,0.92691844701767,2,3,0.00976363383233547,0.868626654148102,1.76685392856598,0.166407346725464,0.932001411914825,-0.0786314308643341,0,2,0.00441895192489028,0.0104593075811863,1.74810695648193,0.916712284088135,0.102270759642124,-0.143149524927139,0,8,0.000831703888252378,0.021296663209796,1.85353457927704,0.21414478123188,0.145933762192726,0.909301936626434,2,3,0.010375302284956,0.836870431900024,1.72521793842316,0.170806407928467,0.914806246757507,other
C5,2019-08-21T21:09:37.000Z,1,0,0,0,0,1,0.973241627216339,3,3,0.0132151702418923,0.959987938404083,1.61856687068939,0.161181882023811,0.979789733886719,-0.0524209551513195,0,2,0.0130468318238854,0.0153739219531417,1.66651880741119,1.26020419597626,0.123991623520851,-0.125003814697266,0,5,0.00234389281831682,0.0178942363709211,1.72222244739532,0.467236429452896,0.133769333362579,0.955674350261688,3,3,0.0138533357530832,0.926719665527344,1.5599068403244,0.162315160036087,0.962662816047668,other
C5,2019-08-21T21:09:38.000Z,1,0,0,0,0,1,0.915904939174652,3,3,0.00443259766325355,0.84317147731781,1.78891336917877,0.109257861971855,0.918243706226349,-0.0524209551513195,0,3,0.0174741856753826,0.0196584574878216,1.73769617080688,1.33733379840851,0.14020861685276,-0.108874291181564,0,3,0.00181462662294507,0.0136097017675638,3.11747765541077,0.803637564182281,0.116660624742508,0.8972048163414,3,3,0.00509103899821639,0.809903204441071,1.53761100769043,0.104176074266434,0.899946212768555,other
C5,2019-08-21T21:09:39.000Z,1,0,0,0,0,1,0.994498312473297,3,3,0.00137480278499424,0.990357935428619,4.61252355575562,0.0923175811767578,0.995167315006256,-0.0423400029540062,0,3,0.00114254280924797,0.00289836246520281,2.24767589569092,1.16095912456512,0.0538364425301552,-0.145165726542473,0,3,0.004528165794909,0.0254551824182272,2.82347106933594,0.783493041992188,0.159546807408333,0.979868590831757,3,3,0.00192384247202426,0.962004244327545,3.99112248420715,0.0955863818526268,0.980818152427673,other
C5,2019-08-21T21:09:40.000Z,1,0,0,0,0,1,0.945051431655884,4,3,0.00867443159222603,0.901516735553741,1.56376302242279,0.130190774798393,0.949482321739197,-0.0362914316356182,0,3,0.00254551810212433,0.00378047255799174,2.63668608665466,1.5247950553894,0.0614855475723743,-0.131052389740944,0,2,0.000352844275766984,0.0175161901861429,8.44047451019287,0.23612579703331,0.132348746061325,0.933496236801147,4,3,0.00909834261983633,0.88021981716156,1.53875815868378,0.133237883448601,0.938200294971466,other
C5,2019-08-21T21:09:41.000Z,1,0,0,0,0,1,0.931644082069397,2,2,0.00199038861319423,0.869886696338654,1.87522292137146,0.0643410086631775,0.932677149772644,-0.0403238125145435,0,2,0.00300757586956024,0.00453656725585461,2.16626334190369,1.39194107055664,0.0673540458083153,-0.122987620532513,0,2,0.00246990984305739,0.0175161901861429,1.63622748851776,0.47225159406662,0.132348746061325,0.919382870197296,2,2,0.00265473453328013,0.847833812236786,1.75418674945831,0.0678793862462044,0.920778930187225,other
C5,2019-08-21T21:09:42.000Z,1,0,0,0,0,1,0.951906144618988,3,3,0.0258385837078094,0.931130290031433,1.22238492965698,0.196107625961304,0.964950919151306,-0.0604857169091702,0,3,0.000907313369680196,0.00453656725585461,4.41512298583984,0.927960693836212,0.0673540458083153,-0.122987620532513,0,4,0.0029907738789916,0.0180202536284924,2.01215887069702,0.698399722576141,0.134239539504051,0.939544796943665,3,3,0.0266901347786188,0.90857344865799,1.22781443595886,0.196713641285896,0.953191220760345,other
C5,2019-08-21T21:09:43.000Z,1,0,0,0,0,1,0.943708717823029,5,2,0.00322116143070161,0.893703699111938,2.56174254417419,0.106867708265781,0.94535905122757,-0.0423400029540062,0,3,0.000882110267411917,0.00264633097685874,1.57619059085846,0.607492923736572,0.0514425002038479,-0.125003814697266,0,4,0.00104173028375953,0.0166340805590153,3.87500047683716,0.484611690044403,0.128973171114922,0.933496236801147,5,2,0.00310838758014143,0.874423146247864,2.44730496406555,0.100259073078632,0.935105979442596,other
C5,2019-08-21T21:09:44.000Z,1,0,0,0,0,1,0.883271872997284,2,3,0.0128858955577016,0.792639136314392,3.96262431144714,0.251969486474991,0.890302836894989,-0.0463723838329315,0,3,0.00285635679028928,0.00491461437195539,3.10185241699219,1.33733379840851,0.0701043084263802,-0.127020001411438,0,2,0.000907313486095518,0.0170121267437935,4.41512060165405,0.479196846485138,0.130430549383163,0.870994329452515,2,3,0.0124839628115296,0.770712077617645,3.95705509185791,0.249181181192398,0.877902090549469,other
C5,2019-08-21T21:09:45.000Z,1,0,0,0,0,1,0.888706803321838,3,3,0.0104865869507194,0.79994809627533,1.9223028421402,0.177675917744637,0.894398152828217,-0.0524209551513195,0,3,0.00940077472478151,0.0118454806506634,1.8224173784256,1.43567764759064,0.108836948871613,-0.133068576455116,0,3,0.00175581977237016,0.0194064266979694,3.78712558746338,0.67299485206604,0.139306947588921,0.870994329452515,3,2,0.0104005001485348,0.768695950508118,1.90644001960754,0.178219810128212,0.876753091812134,other
